case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
520,Completed-Closed,Ravi,2012/01/18 12:04:45.000,Medium,us,Org line C,E_4,PROD348,INDIA
1481,Accepted-In Progress,Peder,2012/05/28 15:53:36.000,Major,se,Org line F,,PROD186,Sweden
1481,Completed-Closed,Peder,2012/05/31 17:16:14.000,Major,se,Org line F,,PROD186,Sweden
1481,Accepted-In Progress,Peder,2012/05/31 23:44:52.000,Major,se,Org line F,,PROD186,Sweden
1481,Completed-Closed,Peder,2012/05/31 23:48:05.000,Major,se,Org line F,,PROD186,Sweden
1481,Accepted-In Progress,Peder,2012/05/31 23:48:15.000,Major,se,Org line F,,PROD186,Sweden
1481,Accepted-Assigned,Ulrik,2012/05/31 23:49:03.000,Major,se,Org line C,E_6,PROD186,Sweden
1481,Accepted-In Progress,Peder,2012/05/31 23:49:04.000,Major,se,Org line C,E_6,PROD186,Sweden
1481,Completed-Closed,Peder,2012/05/31 23:49:06.000,Major,se,Org line C,E_6,PROD186,Sweden
2095,Accepted-In Progress,Bj�rn,2012/05/22 12:01:04.000,Medium,se,Org line V2,,PROD449,Sweden
1107,Accepted-In Progress,Guy,2012/02/22 09:34:06.000,High,be,Org line A2,A2_4,PROD153,Belgium
1107,Accepted-In Progress,Guy,2012/03/30 10:42:16.000,High,be,Org line A2,A2_4,PROD153,Belgium
1107,Completed-Closed,Guy,2012/03/30 10:43:47.000,High,be,Org line A2,A2_4,PROD153,Belgium
1008,Accepted-In Progress,Daniel,2012/02/07 12:44:43.000,Major,se,Org line C,C_6,PROD683,Sweden
1008,Completed-Closed,Daniel,2012/03/07 11:52:21.000,Major,se,Org line C,C_6,PROD683,Sweden
1613,Accepted-In Progress,Fredrik,2011/07/22 11:23:23.000,Low,us,Org line A2,A2_4,PROD546,USA
1613,Accepted-In Progress,Fredrik,2011/10/05 22:40:23.000,Low,us,Org line A2,A2_4,PROD546,USA
1613,Queued-Awaiting Assignment,Fredrik,2011/10/05 22:40:40.000,Low,us,Org line A2,A2_4,PROD546,USA
1613,Accepted-In Progress,Fredrik,2012/02/21 14:43:18.000,Low,us,Org line A2,A2_4,PROD546,USA
1613,Queued-Awaiting Assignment,Fredrik,2012/02/21 14:44:28.000,Low,us,Org line A2,A2_4,PROD546,USA
1613,Accepted-In Progress,Fredrik,2012/02/22 16:01:36.000,Low,us,Org line A2,A2_4,PROD546,USA
1613,Completed-Closed,Fredrik,2012/02/22 16:08:59.000,Low,us,Org line A2,A2_4,PROD546,USA
17,Accepted-In Progress,Rajashekar,2009/09/23 11:52:27.000,High,in,Org line A2,D_1,PROD611,Sweden
17,Accepted-Assigned,Rajashekar,2010/01/04 09:00:17.000,High,in,Org line A2,D_1,PROD611,Sweden
17,Accepted-In Progress,Rajashekar,2010/03/17 16:36:20.000,High,in,Org line A2,D_1,PROD611,Sweden
17,Accepted-Assigned,Rajashekar,2010/11/09 12:35:55.000,High,in,Org line A2,D_1,PROD611,Sweden
17,Accepted-In Progress,Rajashekar,2010/11/09 14:20:48.000,High,in,Org line A2,D_1,PROD611,Sweden
17,Accepted-In Progress,Kalpesh,2012/03/30 08:00:47.000,High,in,Org line A2,D_1,PROD611,Sweden
17,Accepted-Assigned,Tise,2012/03/30 08:05:44.000,High,in,Org line A2,D_1,PROD611,INDIA
17,Accepted-In Progress,TulasiPrasad,2012/04/19 10:01:14.000,High,in,Org line A2,D_1,PROD611,INDIA
17,Completed-Closed,TulasiPrasad,2012/04/19 10:01:38.000,High,in,Org line A2,D_1,PROD611,INDIA
765,Accepted-In Progress,Anders,2011/12/13 12:19:40.000,Medium,se,Org line C,E_10,PROD802,Sweden
765,Accepted-In Progress,Anders,2011/12/19 13:55:54.000,Medium,se,Org line C,E_10,PROD802,Sweden
765,Completed-Closed,Anders,2012/01/30 10:19:24.000,Medium,se,Org line C,E_10,PROD802,Sweden
669,Accepted-Wait,Alan,2011/11/15 15:37:49.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
669,Completed-Closed,Alan,2012/02/15 11:35:45.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
2161,Accepted-In Progress,Ian,2012/05/29 12:43:07.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2161,Accepted-Assigned,Ian,2012/05/29 12:43:23.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
93,Accepted-In Progress,Carolyn,2010/05/13 12:56:33.000,Medium,us,Org line G3,,PROD98,USA
93,Queued-Awaiting Assignment,Carolyn,2010/05/13 13:05:42.000,Medium,us,Org line G3,,PROD98,USA
93,Accepted-In Progress,Naga,2010/05/14 01:43:08.000,Medium,us,Org line G3,,PROD98,Sweden
93,Accepted-Assigned,Carolyn,2010/05/14 01:50:11.000,Medium,us,Org line G3,,PROD98,USA
93,Accepted-In Progress,Ewa,2012/02/03 07:51:00.000,Medium,us,Org line G3,,PROD98,POLAND
93,Completed-Closed,Ewa,2012/02/03 07:52:14.000,Medium,us,Org line G3,,PROD98,POLAND
866,Accepted-In Progress,Sara,2012/01/10 22:07:22.000,Medium,in,Org line A2,D_1,PROD611,Sweden
866,Completed-Closed,Sara,2012/01/18 10:43:12.000,Medium,in,Org line A2,D_1,PROD611,Sweden
320,Accepted-In Progress,Erik,2011/05/02 09:45:31.000,Low,se,Org line G4,,PROD108,Sweden
320,Completed-Closed,Erik,2012/02/27 14:31:45.000,Low,se,Org line G4,,PROD108,Sweden
522,Accepted-In Progress,Ing-Marie,2011/09/27 04:53:16.000,Major,in,Org line G4,,PROD597,Sweden
522,Queued-Awaiting Assignment,Ing-Marie,2011/10/06 13:46:24.000,Major,in,Org line G4,,PROD597,Sweden
522,Queued-Awaiting Assignment,Jaroslaw,2011/10/12 18:10:26.000,Major,in,Org line A2,D_1,PROD597,POLAND
522,Queued-Awaiting Assignment,Ing-Marie,2011/10/18 16:00:00.000,Major,in,Org line G4,,PROD597,Sweden
522,Queued-Awaiting Assignment,Peter,2011/12/16 18:27:10.000,Major,in,Org line C,E_1,PROD597,Belgium
522,Queued-Awaiting Assignment,Peter,2012/01/17 15:31:59.000,Major,in,Org line C,C_1,PROD597,Belgium
522,Accepted-Assigned,Linda,2012/01/17 15:32:49.000,Major,in,Org line C,C_1,PROD597,Sweden
522,Accepted-In Progress,Linda,2012/01/17 15:34:31.000,Major,in,Org line C,C_1,PROD597,Sweden
522,Queued-Awaiting Assignment,Vinay,2012/03/02 12:22:43.000,Major,in,Org line C,E_8,PROD597,INDIA
522,Accepted-In Progress,Vinay,2012/05/23 12:41:24.000,Major,in,Org line C,E_8,PROD597,INDIA
522,Accepted-In Progress,Anup,2012/05/23 13:26:26.000,Major,in,Org line C,E_8,PROD597,INDIA
522,Completed-Closed,Anup,2012/05/23 13:26:40.000,Major,in,Org line C,E_8,PROD597,INDIA
1918,Accepted-In Progress,Tarun,2012/04/20 13:01:51.000,High,in,Org line C,E_10,PROD154,Sweden
1918,Accepted-Wait,Tarun,2012/05/07 15:41:58.000,High,in,Org line C,E_10,PROD154,Sweden
1918,Completed-Closed,Tarun,2012/05/18 21:14:41.000,High,in,Org line C,E_10,PROD154,Sweden
2096,Accepted-In Progress,Fiona,2012/05/22 12:19:48.000,Medium,cn,Org line A2,D_1,PROD607,China
726,Accepted-In Progress,Peter,2011/12/02 15:29:22.000,Major,se,Org line C,C_6,PROD659,Sweden
726,Accepted-Wait,Peter,2011/12/12 13:12:58.000,Major,se,Org line C,C_6,PROD659,Sweden
726,Completed-Closed,Peter,2012/02/01 14:43:46.000,Major,se,Org line C,C_6,PROD659,Sweden
2190,Accepted-In Progress,Celine,2012/05/31 18:08:17.000,Medium,fr,Org line C,V3_3,PROD30,France
2190,Queued-Awaiting Assignment,Celine,2012/05/31 18:10:24.000,Medium,fr,Org line C,V3_3,PROD30,France
2190,Accepted-In Progress,Celine,2012/06/06 12:21:45.000,Medium,fr,Org line C,V3_3,PROD30,France
2190,Accepted-Assigned,Fabrice,2012/06/12 12:48:38.000,Medium,fr,Org line C,V3_3,PROD30,France
1146,Accepted-In Progress,Bj�rn,2012/02/29 13:38:34.000,High,se,Org line C,C_6,PROD805,Sweden
1146,Completed-Closed,Bj�rn,2012/04/02 10:51:23.000,High,se,Org line C,C_6,PROD805,Sweden
2128,Accepted-In Progress,Ewa,2012/05/24 15:59:11.000,Medium,us,Org line G3,,PROD98,POLAND
2128,Completed-Closed,Ewa,2012/05/24 16:00:55.000,Medium,us,Org line G3,,PROD98,POLAND
1182,Accepted-In Progress,David,2012/03/06 14:08:23.000,High,se,Org line G4,,PROD412,Sweden
1182,Accepted-Assigned,David,2012/03/07 09:06:13.000,High,se,Org line G4,,PROD412,Sweden
1182,Accepted-In Progress,David,2012/04/17 21:30:19.000,High,se,Org line G4,,PROD412,Sweden
1182,Completed-Closed,David,2012/04/17 21:30:21.000,High,se,Org line G4,,PROD412,Sweden
181,Accepted-In Progress,Carolyn,2010/11/11 06:01:36.000,Medium,us,Org line G3,,PROD98,USA
181,Queued-Awaiting Assignment,Carolyn,2010/11/11 06:04:54.000,Medium,us,Org line G3,,PROD98,USA
181,Accepted-In Progress,Santhosh,2010/11/11 11:08:22.000,Medium,us,Org line G3,,PROD98,Sweden
181,Accepted-Wait,Santhosh,2010/11/11 11:28:52.000,Medium,us,Org line G3,,PROD98,Sweden
181,Accepted-In Progress,Kannan,2010/11/11 11:37:00.000,Medium,us,Org line G3,,PROD98,Sweden
181,Accepted-Assigned,Kannan,2010/11/11 11:37:15.000,Medium,us,Org line G3,,PROD98,Sweden
181,Accepted-Assigned,Carolyn,2010/11/11 14:37:07.000,Medium,us,Org line G3,,PROD98,USA
181,Accepted-In Progress,Ewa,2012/02/04 12:32:39.000,Medium,us,Org line G3,,PROD98,POLAND
181,Completed-Closed,Ewa,2012/02/04 12:36:16.000,Medium,us,Org line G3,,PROD98,POLAND
1103,Queued-Awaiting Assignment,Peter,2012/02/21 15:18:27.000,High,se,Org line C,E_1,PROD188,Belgium
1103,Accepted-In Progress,Karin,2012/02/22 09:03:48.000,High,se,Org line C,C_1,PROD188,Sweden
1103,Queued-Awaiting Assignment,Ing-Marie,2012/02/22 09:04:14.000,High,se,Org line G4,,PROD188,Sweden
1103,Queued-Awaiting Assignment,Peter,2012/02/22 09:45:02.000,High,se,Org line C,E_1,PROD188,Belgium
1103,Accepted-Assigned,Patrik,2012/03/02 11:03:47.000,High,se,Org line C,E_1,PROD188,Sweden
1103,Queued-Awaiting Assignment,Peter,2012/03/02 11:25:07.000,High,se,Org line C,C_1,PROD188,Belgium
1103,Accepted-Assigned,Karin,2012/03/02 11:37:56.000,High,se,Org line C,C_1,PROD188,Sweden
1103,Queued-Awaiting Assignment,Ing-Marie,2012/03/02 12:32:26.000,High,se,Org line G4,,PROD188,Sweden
1103,Accepted-In Progress,Suresh,2012/04/27 15:51:38.000,High,se,Org line G4,,PROD188,Sweden
1103,Completed-Closed,Suresh,2012/04/27 15:52:45.000,High,se,Org line G4,,PROD188,Sweden
410,Accepted-In Progress,Carolyn,2011/07/15 08:50:37.000,Medium,us,Org line G3,,PROD98,USA
410,Queued-Awaiting Assignment,Carolyn,2011/07/15 08:53:23.000,Medium,us,Org line G3,,PROD98,USA
410,Accepted-In Progress,Padmanabha,2011/07/15 08:55:33.000,Medium,us,Org line G3,,PROD98,Sweden
410,Accepted-Assigned,Carolyn,2011/07/15 08:55:41.000,Medium,us,Org line G3,,PROD98,USA
410,Accepted-In Progress,Ewa,2012/02/06 22:10:04.000,Medium,us,Org line G3,,PROD98,POLAND
410,Completed-Closed,Ewa,2012/02/06 22:11:17.000,Medium,us,Org line G3,,PROD98,POLAND
1909,Accepted-In Progress,Murali,2012/04/13 17:58:57.000,Medium,in,Org line B,E_10,PROD209,INDIA
1909,Completed-Closed,Murali,2012/04/19 12:58:02.000,Medium,in,Org line B,E_10,PROD209,INDIA
155,Accepted-In Progress,Per,2010/09/23 19:58:12.000,Low,se,Org line G4,,PROD374,Sweden
155,Accepted-Wait,Per,2011/01/14 14:54:47.000,Low,se,Org line G4,,PROD374,Sweden
155,Accepted-Wait,Per,2012/02/29 15:32:37.000,Low,se,Org line G4,,PROD374,Sweden
155,Completed-Closed,Per,2012/02/29 15:32:38.000,Low,se,Org line G4,,PROD374,Sweden
506,Accepted-In Progress,Lorre,2011/09/15 15:49:02.000,Major,us,Org line A2,A2_3,PROD56,USA
506,Completed-Cancelled,Lorre,2011/09/16 15:13:53.000,Major,us,Org line A2,A2_3,PROD56,USA
506,Accepted-In Progress,Lorre,2011/09/16 17:51:41.000,Major,us,Org line A2,A2_3,PROD56,USA
506,Accepted-Assigned,Lorre,2011/11/10 21:04:27.000,Major,us,Org line A2,A2_3,PROD56,USA
506,Completed-Closed,Lorre,2012/01/04 13:23:24.000,Major,us,Org line A2,A2_3,PROD56,USA
269,Accepted-In Progress,Lena,2011/03/17 11:59:36.000,Low,se,Org line A2,A2_3,PROD729,Sweden
269,Completed-Closed,Lena,2012/03/20 16:19:29.000,Low,se,Org line A2,A2_3,PROD729,Sweden
2007,Accepted-In Progress,Stephane,2012/05/10 14:31:01.000,High,fr,Org line A2,A2_4,PROD187,France
202,Accepted-In Progress,Carolyn,2010/12/08 16:24:58.000,Medium,us,Org line G3,,PROD97,USA
202,Queued-Awaiting Assignment,Carolyn,2010/12/09 08:44:34.000,Medium,us,Org line G3,,PROD97,USA
202,Accepted-In Progress,Santhosh,2010/12/09 12:10:24.000,Medium,us,Org line G3,,PROD97,Sweden
202,Accepted-Assigned,Carolyn,2010/12/09 12:12:29.000,Medium,us,Org line G3,,PROD97,USA
202,Accepted-In Progress,Ewa,2012/02/06 16:03:20.000,Medium,us,Org line G3,,PROD97,POLAND
202,Completed-Closed,Ewa,2012/02/06 16:06:11.000,Medium,us,Org line G3,,PROD97,POLAND
968,Accepted-In Progress,Manoj,2012/01/30 16:59:26.000,Medium,in,Org line C,E_10,PROD698,Sweden
968,Accepted-Wait,Manoj,2012/01/30 17:17:03.000,Medium,in,Org line C,E_10,PROD698,Sweden
968,Completed-Closed,Manoj,2012/02/10 16:20:32.000,Medium,in,Org line C,E_10,PROD698,Sweden
1357,Accepted-In Progress,James,2012/04/13 16:09:26.000,Medium,gb,Org line V11,,PROD158,United Kingdom
1357,Accepted-In Progress,James,2012/04/24 15:36:45.000,Medium,gb,Org line V11,,PROD158,United Kingdom
1357,Completed-Closed,James,2012/04/24 15:36:59.000,Medium,gb,Org line V11,,PROD158,United Kingdom
603,Queued-Awaiting Assignment,Srinivasan,2011/10/26 10:56:21.000,Medium,in,Org line B,E_10,PROD424,INDIA
603,Accepted-In Progress,Rijin,2011/10/27 13:50:17.000,Medium,in,Org line B,E_10,PROD424,INDIA
603,Completed-Closed,Rijin,2011/12/30 05:05:05.000,Medium,in,Org line B,E_10,PROD424,INDIA
603,Accepted-In Progress,Rijin,2011/12/30 05:36:51.000,Medium,in,Org line B,E_10,PROD424,INDIA
603,Completed-Closed,Rijin,2012/01/31 12:56:19.000,Medium,in,Org line B,E_10,PROD424,INDIA
1157,Accepted-In Progress,Abby,2012/03/02 02:59:57.000,Major,cn,Org line B,A2_1,PROD350,China
1157,Completed-Closed,Abby,2012/03/02 03:03:25.000,Major,cn,Org line B,A2_1,PROD350,China
872,Accepted-In Progress,Cecilia,2012/01/12 08:51:54.000,Low,se,Org line V2,,PROD399,Sweden
872,Completed-Closed,Cecilia,2012/04/12 07:19:20.000,Low,se,Org line V2,,PROD399,Sweden
1450,Accepted-In Progress,Ewa,2012/05/14 15:12:01.000,High,us,Org line G3,,PROD96,POLAND
1450,Completed-Closed,Ewa,2012/05/14 15:14:26.000,High,us,Org line G3,,PROD96,POLAND
282,Accepted-In Progress,Carolyn,2011/04/05 10:51:29.000,Medium,us,Org line G3,,PROD97,USA
282,Queued-Awaiting Assignment,Carolyn,2011/04/05 10:57:11.000,Medium,us,Org line G3,,PROD97,USA
282,Accepted-In Progress,Santhosh,2011/04/05 11:55:16.000,Medium,us,Org line G3,,PROD97,Sweden
282,Accepted-Assigned,Carolyn,2011/04/05 11:56:25.000,Medium,us,Org line G3,,PROD97,USA
282,Accepted-In Progress,Ewa,2012/02/06 21:34:32.000,Medium,us,Org line G3,,PROD97,POLAND
282,Completed-Closed,Ewa,2012/02/06 21:35:30.000,Medium,us,Org line G3,,PROD97,POLAND
1272,Accepted-In Progress,Santosh,2012/03/26 12:06:58.000,Major,in,Org line C,E_8,PROD474,INDIA
1272,Completed-Closed,Santosh,2012/05/09 13:53:42.000,Major,in,Org line C,E_8,PROD474,INDIA
1781,Accepted-In Progress,Maria,2012/02/01 16:15:24.000,High,se,Org line A2,A2_4,PROD591,Sweden
1781,Completed-Closed,Maria,2012/02/03 15:04:20.000,High,se,Org line A2,A2_4,PROD591,Sweden
1425,Accepted-In Progress,Vincent,2012/05/04 10:15:41.000,Major,us,Org line C,E_4,PROD348,China
1425,Completed-Closed,Vincent,2012/05/07 10:12:12.000,Major,us,Org line C,E_4,PROD348,China
816,Accepted-In Progress,Evane,2011/12/23 11:16:00.000,Low,br,Org line B,E_3,PROD551,Brazil
816,Queued-Awaiting Assignment,Evane,2011/12/23 11:17:34.000,Low,br,Org line B,E_3,PROD551,Brazil
816,Accepted-In Progress,Evane,2012/01/04 12:45:11.000,Low,br,Org line B,E_3,PROD551,Brazil
816,Queued-Awaiting Assignment,Edney,2012/01/04 12:46:17.000,Low,br,Org line A2,A2_1,PROD551,Brazil
816,Accepted-In Progress,Ilton,2012/03/30 14:14:17.000,Low,br,Org line A2,A2_1,PROD551,Brazil
816,Completed-Closed,Ilton,2012/03/30 14:30:41.000,Low,br,Org line A2,A2_1,PROD551,Brazil
161,Accepted-In Progress,Daniel,2010/10/05 14:39:09.000,Major,se,Org line A2,A2_3,PROD655,Sweden
161,Accepted-In Progress,Daniel,2012/04/11 16:41:01.000,Major,se,Org line A2,A2_3,PROD655,Sweden
161,Completed-Closed,Daniel,2012/04/11 16:41:18.000,Major,se,Org line A2,A2_3,PROD655,Sweden
1211,Accepted-In Progress,Peter,2012/03/12 15:23:15.000,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Queued-Awaiting Assignment,Peter,2012/03/12 15:38:33.000,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-In Progress,Peter,2012/03/26 09:04:36.000,Medium,se,Org line C,,PROD346,Sweden
1211,Accepted-Assigned,Lars-Erik,2012/03/26 09:04:48.000,Medium,se,Org line C,,PROD346,Sweden
1211,Queued-Awaiting Assignment,Peter,2012/03/28 13:58:35.000,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-In Progress,Bj�rn,2012/03/28 13:59:16.000,Medium,se,Org line C,,PROD346,Sweden
1211,Accepted-Assigned,Lars-Erik,2012/03/28 13:59:26.000,Medium,se,Org line C,,PROD346,Sweden
1211,Accepted-In Progress,Bj�rn,2012/03/28 14:00:05.000,Medium,se,Org line C,,PROD346,Sweden
1211,Queued-Awaiting Assignment,Peter,2012/03/28 14:00:23.000,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-Assigned,Lars-Erik,2012/03/28 14:00:51.000,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-Wait,Lars-Erik,2012/03/30 10:54:57.000,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Completed-Closed,Lars-Erik,2012/04/26 08:28:41.000,Medium,se,Org line C,E_6,PROD346,Sweden
586,Accepted-In Progress,Carolyn,2011/10/20 18:10:50.000,Medium,us,Org line G3,,PROD97,USA
586,Queued-Awaiting Assignment,Carolyn,2011/10/20 18:15:07.000,Medium,us,Org line G3,,PROD97,USA
586,Accepted-In Progress,Padmanabha,2011/10/20 18:18:35.000,Medium,us,Org line G3,,PROD97,Sweden
586,Accepted-Assigned,Carolyn,2011/10/20 18:18:43.000,Medium,us,Org line G3,,PROD97,USA
586,Accepted-In Progress,Ewa,2012/02/06 20:35:18.000,Medium,us,Org line G3,,PROD97,POLAND
586,Completed-Closed,Ewa,2012/02/06 20:39:45.000,Medium,us,Org line G3,,PROD97,POLAND
1967,Accepted-In Progress,Bj�rn,2012/05/07 14:00:54.000,Medium,se,Org line V2,,PROD449,Sweden
2221,Accepted-In Progress,Peter,2012/06/05 12:55:32.000,High,se,Org line C,E_7,PROD671,Sweden
2221,Queued-Awaiting Assignment,Peter,2012/06/05 13:27:59.000,High,se,Org line C,E_7,PROD671,Sweden
2221,Accepted-In Progress,Peter,2012/06/05 18:21:46.000,High,se,Org line C,E_7,PROD671,Sweden
273,Accepted-In Progress,Marie,2011/03/23 16:00:18.000,Low,se,Org line V2,,PROD421,Sweden
273,Completed-Closed,Marie,2012/02/27 15:29:22.000,Low,se,Org line V2,,PROD421,Sweden
823,Accepted-In Progress,Maria,2011/12/29 13:34:26.000,Medium,se,Org line A2,A2_4,PROD591,Sweden
823,Completed-Closed,Maria,2012/01/02 08:23:31.000,Medium,se,Org line A2,A2_4,PROD591,Sweden
1591,Accepted-In Progress,Ewa,2012/01/30 12:54:45.000,Medium,us,Org line G3,,PROD98,POLAND
1591,Completed-Closed,Ewa,2012/01/30 12:54:47.000,Medium,us,Org line G3,,PROD98,POLAND
1679,Accepted-In Progress,Bruno,2011/11/14 14:38:06.000,High,se,Org line C,E_6,PROD412,France
1679,Accepted-In Progress,Bruno,2011/11/14 14:38:49.000,High,se,Org line C,E_6,PROD412,France
1679,Queued-Awaiting Assignment,Viktoria,2011/11/17 13:32:14.000,High,se,Org line G4,,PROD412,Sweden
502,Accepted-In Progress,David,2011/09/14 16:33:52.000,Medium,se,Org line G4,,PROD412,Sweden
502,Accepted-Assigned,David,2012/01/30 13:41:47.000,Medium,se,Org line G4,,PROD412,Sweden
502,Accepted-Assigned,David,2012/01/30 13:41:48.000,Medium,se,Org line G4,,PROD412,Sweden
502,Accepted-Assigned,Gustav,2012/01/30 21:44:05.000,Medium,se,Org line G4,,PROD412,Sweden
502,Accepted-Assigned,David,2012/01/30 21:44:11.000,Medium,se,Org line G4,,PROD412,Sweden
502,Accepted-Assigned,Gustav,2012/01/30 21:46:09.000,Medium,se,Org line G4,,PROD412,Sweden
502,Accepted-In Progress,David,2012/01/30 21:46:13.000,Medium,se,Org line G4,,PROD412,Sweden
502,Completed-Closed,David,2012/01/30 21:46:22.000,Medium,se,Org line G4,,PROD412,Sweden
1485,Accepted-In Progress,Karl,2012/05/30 14:55:35.000,Medium,se,Org line C,E_7,PROD671,Sweden
1485,Completed-Closed,Karl,2012/05/30 15:04:30.000,Medium,se,Org line C,E_7,PROD671,Sweden
98,Queued-Awaiting Assignment,�sa,2010/05/21 11:28:29.000,Low,in,Org line C,C_6,PROD660,Sweden
98,Accepted-In Progress,Peter,2010/05/21 11:30:53.000,Low,in,Org line C,E_10,PROD660,Sweden
98,Queued-Awaiting Assignment,�sa,2010/05/21 12:07:49.000,Low,in,Org line C,C_6,PROD660,Sweden
98,Queued-Awaiting Assignment,Ulf,2010/05/24 15:45:23.000,Low,in,Org line C,E_7,PROD660,Sweden
98,Accepted-In Progress,Amir,2011/11/01 17:11:00.000,Low,in,Org line C,E_7,PROD660,Sweden
98,Accepted-Assigned,Anna,2011/11/01 17:30:00.000,Low,in,Org line C,E_7,PROD660,Sweden
98,Accepted-In Progress,Anna,2012/02/01 13:57:19.000,Low,in,Org line C,E_7,PROD660,Sweden
98,Completed-Closed,Anna,2012/02/01 13:58:08.000,Low,in,Org line C,E_7,PROD660,Sweden
1068,Accepted-In Progress,Mikael,2012/02/14 17:19:57.000,Medium,se,Org line G4,,PROD374,Sweden
1068,Completed-Closed,Mikael,2012/03/20 17:33:11.000,Medium,se,Org line G4,,PROD374,Sweden
567,Accepted-In Progress,Peter,2011/10/13 16:29:24.000,Medium,se,Org line G4,,PROD286,Sweden
567,Completed-Closed,Peter,2012/01/03 16:01:22.000,Medium,se,Org line G4,,PROD286,Sweden
245,Accepted-In Progress,Michal,2011/02/16 16:40:03.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
245,Accepted-Assigned,Michal,2011/02/17 12:13:53.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
245,Accepted-Assigned,Michal,2011/04/19 14:41:04.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
245,Accepted-Wait,Leszek,2011/04/19 17:06:09.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
245,Accepted-Wait,Leszek,2011/08/22 08:26:48.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
245,Accepted-Assigned,Miroslawa,2011/10/12 11:55:22.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
245,Accepted-Wait,Miroslawa,2011/12/05 13:10:34.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
245,Accepted-Wait,Miroslawa,2012/01/13 10:31:51.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
245,Completed-Closed,Miroslawa,2012/01/18 15:02:50.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
1907,Accepted-In Progress,Gitt,2012/04/12 15:35:00.000,Medium,se,Org line C,E_2,PROD327,Sweden
1907,Queued-Awaiting Assignment,Gitt,2012/04/12 15:40:06.000,Medium,se,Org line C,E_2,PROD327,Sweden
2296,Accepted-In Progress,Rohit,2012/06/14 14:02:35.000,Medium,in,Org line C,E_10,PROD802,Sweden
2296,Accepted-Wait,Rohit,2012/06/15 07:16:11.000,Medium,in,Org line C,E_10,PROD802,Sweden
242,Accepted-In Progress,Gustav,2011/02/10 15:22:20.000,Medium,se,Org line G4,,PROD412,Sweden
