case,activity,resource,timestamp,Org,Project,Task,Role
Case 938,Payment Handled,SYSTEM,2017/11/27 17:31:36.000,organizational unit 65460,project 148052,UNKNOWN,UNDEFINED,
Case 4842,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/11 16:18:42.000,organizational unit 65475,project 147556,task 35647,EMPLOYEE,
Case 4842,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/12 10:05:21.000,organizational unit 65475,project 147556,task 35647,ADMINISTRATION,
Case 4842,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/09/12 12:07:59.000,organizational unit 65475,project 147556,task 35647,BUDGET OWNER,
Case 4842,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/12 13:28:50.000,organizational unit 65475,project 147556,task 35647,SUPERVISOR,
Case 4842,Request Payment,SYSTEM,2018/09/13 10:06:15.000,organizational unit 65475,project 147556,task 35647,UNDEFINED,
Case 4842,Payment Handled,SYSTEM,2018/09/17 17:31:15.000,organizational unit 65475,project 147556,task 35647,UNDEFINED,
Case 6158,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/24 15:54:44.000,organizational unit 65461,project 147908,UNKNOWN,EMPLOYEE,
Case 6158,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/11/24 15:54:53.000,organizational unit 65461,project 147908,UNKNOWN,ADMINISTRATION,
Case 6158,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/11/27 11:57:39.000,organizational unit 65461,project 147908,UNKNOWN,SUPERVISOR,
Case 6158,Request Payment,SYSTEM,2018/11/28 12:00:27.000,organizational unit 65461,project 147908,UNKNOWN,UNDEFINED,
Case 6158,Payment Handled,SYSTEM,2018/12/03 17:31:24.000,organizational unit 65461,project 147908,UNKNOWN,UNDEFINED,
Case 5048,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/24 18:33:36.000,organizational unit 65461,project 147556,task 178580,EMPLOYEE,
Case 5048,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/25 10:48:54.000,organizational unit 65461,project 147556,task 178580,ADMINISTRATION,
Case 5048,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/09/27 09:43:21.000,organizational unit 65461,project 147556,task 178580,BUDGET OWNER,
Case 5048,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/10/02 12:10:13.000,organizational unit 65461,project 147556,task 178580,SUPERVISOR,
Case 5048,Request Payment,SYSTEM,2018/11/29 12:55:37.000,organizational unit 65461,project 147556,task 178580,UNDEFINED,
Case 5048,Payment Handled,SYSTEM,2018/12/03 17:31:24.000,organizational unit 65461,project 147556,task 178580,UNDEFINED,
Case 3728,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/20 09:18:52.000,organizational unit 65454,project 147556,UNKNOWN,EMPLOYEE,
Case 3728,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/20 09:20:16.000,organizational unit 65454,project 147556,UNKNOWN,ADMINISTRATION,
Case 3728,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/06/21 08:24:05.000,organizational unit 65454,project 147556,UNKNOWN,BUDGET OWNER,
Case 3728,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/26 11:27:18.000,organizational unit 65454,project 147556,UNKNOWN,SUPERVISOR,
Case 3728,Request Payment,SYSTEM,2018/06/28 21:46:40.000,organizational unit 65454,project 147556,UNKNOWN,UNDEFINED,
Case 3728,Payment Handled,SYSTEM,2018/07/02 17:31:20.000,organizational unit 65454,project 147556,UNKNOWN,UNDEFINED,
Case 3787,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/24 00:47:02.000,organizational unit 65468,project 147556,UNKNOWN,EMPLOYEE,
Case 3787,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/24 00:49:24.000,organizational unit 65468,project 147556,UNKNOWN,ADMINISTRATION,
Case 3787,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/06/25 09:03:33.000,organizational unit 65468,project 147556,UNKNOWN,BUDGET OWNER,
Case 3787,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/26 09:41:53.000,organizational unit 65468,project 147556,UNKNOWN,SUPERVISOR,
Case 3787,Request Payment,SYSTEM,2018/06/26 09:41:54.000,organizational unit 65468,project 147556,UNKNOWN,UNDEFINED,
Case 3787,Payment Handled,SYSTEM,2018/06/28 17:31:36.000,organizational unit 65468,project 147556,UNKNOWN,UNDEFINED,
Case 1200,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/01/11 11:09:38.000,organizational unit 65454,project 148052,UNKNOWN,EMPLOYEE,
Case 1200,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/01/11 11:10:53.000,organizational unit 65454,project 148052,UNKNOWN,ADMINISTRATION,
Case 1200,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/01/15 09:07:52.000,organizational unit 65454,project 148052,UNKNOWN,BUDGET OWNER,
Case 1200,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/01/17 15:05:07.000,organizational unit 65454,project 148052,UNKNOWN,SUPERVISOR,
Case 1200,Request Payment,SYSTEM,2018/01/23 09:40:37.000,organizational unit 65454,project 148052,UNKNOWN,UNDEFINED,
Case 1200,Payment Handled,SYSTEM,2018/01/25 17:31:09.000,organizational unit 65454,project 148052,UNKNOWN,UNDEFINED,
Case 2392,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/21 16:09:33.000,organizational unit 65461,project 151278,UNKNOWN,EMPLOYEE,
Case 2392,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/03/21 16:24:11.000,organizational unit 65461,project 151278,UNKNOWN,ADMINISTRATION,
Case 2392,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/03/28 11:45:41.000,organizational unit 65461,project 151278,UNKNOWN,EMPLOYEE,
Case 2392,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/28 18:20:05.000,organizational unit 65461,project 151278,UNKNOWN,EMPLOYEE,
Case 2392,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/28 18:20:17.000,organizational unit 65461,project 151278,UNKNOWN,ADMINISTRATION,
Case 2392,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/29 10:43:12.000,organizational unit 65461,project 151278,UNKNOWN,SUPERVISOR,
Case 2392,Request Payment,SYSTEM,2018/04/04 15:29:41.000,organizational unit 65461,project 151278,UNKNOWN,UNDEFINED,
Case 2392,Payment Handled,SYSTEM,2018/04/05 17:30:53.000,organizational unit 65461,project 151278,UNKNOWN,UNDEFINED,
Case 2437,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/26 09:12:01.000,organizational unit 65469,project 156763,UNKNOWN,EMPLOYEE,
Case 2437,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/26 09:12:04.000,organizational unit 65469,project 156763,UNKNOWN,ADMINISTRATION,
Case 2437,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/26 10:17:25.000,organizational unit 65469,project 156763,UNKNOWN,SUPERVISOR,
Case 2437,Request Payment,SYSTEM,2018/03/27 12:58:31.000,organizational unit 65469,project 156763,UNKNOWN,UNDEFINED,
Case 2437,Payment Handled,SYSTEM,2018/03/29 17:31:11.000,organizational unit 65469,project 156763,UNKNOWN,UNDEFINED,
Case 4976,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/19 17:43:44.000,organizational unit 65456,project 147582,UNKNOWN,EMPLOYEE,
Case 4976,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/19 17:43:57.000,organizational unit 65456,project 147582,UNKNOWN,ADMINISTRATION,
Case 4976,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/21 09:39:34.000,organizational unit 65456,project 147582,UNKNOWN,SUPERVISOR,
Case 4976,Request Payment,SYSTEM,2018/09/25 10:04:57.000,organizational unit 65456,project 147582,UNKNOWN,UNDEFINED,
Case 4976,Payment Handled,SYSTEM,2018/09/27 17:31:25.000,organizational unit 65456,project 147582,UNKNOWN,UNDEFINED,
Case 2051,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/01 12:07:04.000,organizational unit 65469,project 147546,task 152898,EMPLOYEE,
Case 2051,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/01 13:10:45.000,organizational unit 65469,project 147546,task 152898,ADMINISTRATION,
Case 2051,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/03/02 11:22:57.000,organizational unit 65469,project 147546,task 152898,BUDGET OWNER,
Case 2051,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/05 10:50:19.000,organizational unit 65469,project 147546,task 152898,SUPERVISOR,
Case 2051,Request Payment,SYSTEM,2018/03/05 13:58:19.000,organizational unit 65469,project 147546,task 152898,UNDEFINED,
Case 2051,Payment Handled,SYSTEM,2018/03/08 17:31:00.000,organizational unit 65469,project 147546,task 152898,UNDEFINED,
Case 201,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/03/30 09:53:53.000,organizational unit 65463,project 147556,UNKNOWN,EMPLOYEE,
Case 201,Request For Payment APPROVED by PRE_APPROVER,STAFF MEMBER,2017/03/30 09:57:51.000,organizational unit 65463,project 147556,UNKNOWN,PRE_APPROVER,
Case 201,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/03/31 11:57:58.000,organizational unit 65463,project 147556,UNKNOWN,SUPERVISOR,
Case 201,Request Payment,SYSTEM,2017/04/03 15:12:51.000,organizational unit 65463,project 147556,UNKNOWN,UNDEFINED,
Case 201,Payment Handled,SYSTEM,2017/04/06 17:31:01.000,organizational unit 65463,project 147556,UNKNOWN,UNDEFINED,
Case 1467,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/01/25 17:09:42.000,organizational unit 65462,project 147546,UNKNOWN,EMPLOYEE,
Case 1467,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/01/25 17:11:52.000,organizational unit 65462,project 147546,UNKNOWN,ADMINISTRATION,
Case 1467,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/01/29 09:56:01.000,organizational unit 65462,project 147546,UNKNOWN,BUDGET OWNER,
Case 1467,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/01/29 13:28:36.000,organizational unit 65462,project 147546,UNKNOWN,SUPERVISOR,
Case 1467,Request Payment,SYSTEM,2018/01/30 08:26:59.000,organizational unit 65462,project 147546,UNKNOWN,UNDEFINED,
Case 1467,Payment Handled,SYSTEM,2018/02/01 17:31:18.000,organizational unit 65462,project 147546,UNKNOWN,UNDEFINED,
Case 962,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/11/28 08:47:39.000,organizational unit 65467,project 147908,UNKNOWN,EMPLOYEE,
Case 962,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/11/28 08:48:10.000,organizational unit 65467,project 147908,UNKNOWN,SUPERVISOR,
Case 962,Request Payment,SYSTEM,2017/12/04 11:00:56.000,organizational unit 65467,project 147908,UNKNOWN,UNDEFINED,
Case 962,Payment Handled,SYSTEM,2017/12/07 17:31:19.000,organizational unit 65467,project 147908,UNKNOWN,UNDEFINED,
Case 653,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/09/15 11:24:31.000,organizational unit 65458,project 503,UNKNOWN,EMPLOYEE,
Case 653,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/09/15 11:24:37.000,organizational unit 65458,project 503,UNKNOWN,SUPERVISOR,
Case 653,Request Payment,SYSTEM,2017/09/19 14:04:18.000,organizational unit 65458,project 503,UNKNOWN,UNDEFINED,
Case 653,Payment Handled,SYSTEM,2017/09/21 17:31:09.000,organizational unit 65458,project 503,UNKNOWN,UNDEFINED,
Case 406,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/06/15 10:08:36.000,organizational unit 65458,project 147546,UNKNOWN,EMPLOYEE,
Case 406,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/06/15 10:08:54.000,organizational unit 65458,project 147546,UNKNOWN,SUPERVISOR,
Case 406,Request Payment,SYSTEM,2017/06/19 09:02:03.000,organizational unit 65458,project 147546,UNKNOWN,UNDEFINED,
Case 406,Payment Handled,SYSTEM,2017/06/22 17:31:15.000,organizational unit 65458,project 147546,UNKNOWN,UNDEFINED,
Case 1610,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/02/01 15:43:48.000,organizational unit 65458,project 150360,UNKNOWN,EMPLOYEE,
Case 1610,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/02/01 15:43:56.000,organizational unit 65458,project 150360,UNKNOWN,ADMINISTRATION,
Case 1610,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/02/02 11:07:11.000,organizational unit 65458,project 150360,UNKNOWN,SUPERVISOR,
Case 1610,Request Payment,SYSTEM,2018/02/05 08:26:47.000,organizational unit 65458,project 150360,UNKNOWN,UNDEFINED,
Case 1610,Payment Handled,SYSTEM,2018/02/08 17:31:11.000,organizational unit 65458,project 150360,UNKNOWN,UNDEFINED,
Case 3586,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/11 15:28:54.000,organizational unit 65463,project 147556,task 155994,EMPLOYEE,
Case 3586,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/13 11:52:22.000,organizational unit 65463,project 147556,task 155994,ADMINISTRATION,
Case 3586,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/13 16:24:33.000,organizational unit 65463,project 147556,task 155994,SUPERVISOR,
Case 3586,Request Payment,SYSTEM,2018/06/14 07:58:34.000,organizational unit 65463,project 147556,task 155994,UNDEFINED,
Case 3586,Payment Handled,SYSTEM,2018/06/18 17:31:20.000,organizational unit 65463,project 147556,task 155994,UNDEFINED,
Case 1396,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/01/22 16:09:01.000,organizational unit 65462,project 147582,UNKNOWN,EMPLOYEE,
Case 1396,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/01/25 13:38:51.000,organizational unit 65462,project 147582,UNKNOWN,ADMINISTRATION,
Case 1396,Request For Payment APPROVED by SUPERVISOR,STAFF MEMBER,2018/02/01 12:31:04.000,organizational unit 65462,project 147582,UNKNOWN,SUPERVISOR,
Case 1396,Request For Payment FINAL_APPROVED by DIRECTOR,STAFF MEMBER,2018/02/05 17:05:43.000,organizational unit 65462,project 147582,UNKNOWN,DIRECTOR,
Case 1396,Request Payment,SYSTEM,2018/02/06 11:06:37.000,organizational unit 65462,project 147582,UNKNOWN,UNDEFINED,
Case 1396,Payment Handled,SYSTEM,2018/02/08 17:31:11.000,organizational unit 65462,project 147582,UNKNOWN,UNDEFINED,
Case 4420,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/08/07 20:09:51.000,organizational unit 65469,project 154071,UNKNOWN,EMPLOYEE,
Case 4420,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/08/07 20:11:51.000,organizational unit 65469,project 154071,UNKNOWN,ADMINISTRATION,
Case 4420,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/08/09 10:57:37.000,organizational unit 65469,project 154071,UNKNOWN,SUPERVISOR,
Case 4420,Request Payment,SYSTEM,2018/08/09 13:07:12.000,organizational unit 65469,project 154071,UNKNOWN,UNDEFINED,
Case 4420,Payment Handled,SYSTEM,2018/08/13 17:31:12.000,organizational unit 65469,project 154071,UNKNOWN,UNDEFINED,
Case 5354,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/10/10 11:01:04.000,organizational unit 65461,project 147556,task 28271,EMPLOYEE,
Case 5354,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/10/10 11:01:07.000,organizational unit 65461,project 147556,task 28271,ADMINISTRATION,
Case 5354,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/10/17 09:06:26.000,organizational unit 65461,project 147556,task 28271,SUPERVISOR,
Case 5354,Request Payment,SYSTEM,2018/10/19 19:42:14.000,organizational unit 65461,project 147556,task 28271,UNDEFINED,
Case 5354,Payment Handled,SYSTEM,2018/10/25 17:31:43.000,organizational unit 65461,project 147556,task 28271,UNDEFINED,
Case 2795,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/04/17 09:28:55.000,organizational unit 65457,project 147649,UNKNOWN,EMPLOYEE,
Case 2795,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/04/17 09:28:59.000,organizational unit 65457,project 147649,UNKNOWN,ADMINISTRATION,
Case 2795,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/04/18 10:03:58.000,organizational unit 65457,project 147649,UNKNOWN,SUPERVISOR,
Case 2795,Request Payment,SYSTEM,2018/05/03 13:29:32.000,organizational unit 65457,project 147649,UNKNOWN,UNDEFINED,
Case 2795,Payment Handled,SYSTEM,2018/05/07 17:31:15.000,organizational unit 65457,project 147649,UNKNOWN,UNDEFINED,
Case 6840,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/21 10:48:46.000,organizational unit 65463,project 147572,UNKNOWN,EMPLOYEE,
Case 6840,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/21 10:49:58.000,organizational unit 65463,project 147572,UNKNOWN,ADMINISTRATION,
Case 6840,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/21 12:50:47.000,organizational unit 65463,project 147572,UNKNOWN,SUPERVISOR,
Case 6840,Request Payment,SYSTEM,2019/01/03 09:38:31.000,organizational unit 65463,project 147572,UNKNOWN,UNDEFINED,
Case 6840,Payment Handled,SYSTEM,2019/01/07 17:31:13.000,organizational unit 65463,project 147572,UNKNOWN,UNDEFINED,
Case 4716,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/03 15:26:41.000,organizational unit 65472,project 147556,UNKNOWN,EMPLOYEE,
Case 4716,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/03 15:26:58.000,organizational unit 65472,project 147556,UNKNOWN,ADMINISTRATION,
Case 4716,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/09/18 10:42:16.000,organizational unit 65472,project 147556,UNKNOWN,BUDGET OWNER,
Case 4716,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/20 06:48:57.000,organizational unit 65472,project 147556,UNKNOWN,SUPERVISOR,
Case 4716,Request Payment,SYSTEM,2018/09/20 08:51:15.000,organizational unit 65472,project 147556,UNKNOWN,UNDEFINED,
Case 4716,Payment Handled,SYSTEM,2018/09/24 17:31:08.000,organizational unit 65472,project 147556,UNKNOWN,UNDEFINED,
Case 723,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/09/29 06:39:53.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE,
Case 723,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/09/29 06:42:47.000,organizational unit 65463,project 503,UNKNOWN,SUPERVISOR,
Case 723,Request Payment,SYSTEM,2017/10/03 13:39:22.000,organizational unit 65463,project 503,UNKNOWN,UNDEFINED,
Case 723,Payment Handled,SYSTEM,2017/10/05 17:31:29.000,organizational unit 65463,project 503,UNKNOWN,UNDEFINED,
Case 3257,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/23 11:31:39.000,organizational unit 65462,project 147908,UNKNOWN,EMPLOYEE,
Case 3257,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/23 11:31:47.000,organizational unit 65462,project 147908,UNKNOWN,ADMINISTRATION,
Case 3257,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/05/24 10:35:01.000,organizational unit 65462,project 147908,UNKNOWN,SUPERVISOR,
Case 3257,Request Payment,SYSTEM,2018/05/25 16:48:59.000,organizational unit 65462,project 147908,UNKNOWN,UNDEFINED,
Case 3257,Payment Handled,SYSTEM,2018/05/28 17:30:59.000,organizational unit 65462,project 147908,UNKNOWN,UNDEFINED,
Case 3398,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/31 10:18:15.000,organizational unit 65463,project 160352,UNKNOWN,EMPLOYEE,
Case 3398,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/31 10:27:28.000,organizational unit 65463,project 160352,UNKNOWN,ADMINISTRATION,
Case 3398,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/01 10:38:28.000,organizational unit 65463,project 160352,UNKNOWN,SUPERVISOR,
Case 3398,Request Payment,SYSTEM,2018/06/01 14:19:48.000,organizational unit 65463,project 160352,UNKNOWN,UNDEFINED,
Case 3398,Payment Handled,SYSTEM,2018/06/04 17:31:15.000,organizational unit 65463,project 160352,UNKNOWN,UNDEFINED,
Case 1236,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/01/14 21:33:07.000,organizational unit 65469,project 147649,UNKNOWN,EMPLOYEE,
