case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
case-5959,T06 Determine necessity of stop advice - complete,Value22,2011/06/15 12:00:51.677,Value1,Value1,Value4,Value19,Value1
case-5959,T10 Determine necessity to stop indication - complete,Value22,2011/06/15 12:48:44.620,Value1,Value1,Value4,Value19,Value1
case-5959,T04 Determine confirmation of receipt - complete,Value22,2011/06/15 13:40:28.689,Value1,Value1,Value4,Value19,Value3
case-5959,T05 Print and send confirmation of receipt - complete,Value22,2011/06/16 20:20:37.533,Value1,Value1,Value4,Value19,Value3
case-5561,Confirmation of receipt - complete,Value15,2011/02/09 09:16:53.116,Value1,Value1,Value4,Value11,Value3
case-5561,T02 Check confirmation of receipt - complete,Value15,2011/02/09 09:17:10.172,Value1,Value1,Value4,Value11,Value2
case-5561,T06 Determine necessity of stop advice - complete,Value15,2011/02/09 09:17:43.728,Value1,Value1,Value4,Value11,Value1
case-5561,T04 Determine confirmation of receipt - complete,Value31,2011/02/10 11:47:31.055,Value1,Value1,Value4,Value11,Value3
case-5561,T05 Print and send confirmation of receipt - complete,Value12,2011/02/11 09:07:52.194,Value1,Value1,Value4,Value11,Value5
case-5561,T10 Determine necessity to stop indication - complete,Value15,2011/02/11 11:03:25.763,Value1,Value1,Value4,Value11,Value1
case-6374,Confirmation of receipt - complete,Value14,2011/03/14 14:45:01.445,Value1,Value1,Value4,Value14,Value3
case-6374,T02 Check confirmation of receipt - complete,Value14,2011/03/17 12:03:49.811,Value1,Value1,Value4,Value14,Value3
case-6374,T04 Determine confirmation of receipt - complete,Value14,2011/03/17 12:37:46.103,Value1,Value1,Value4,Value14,Value4
case-6374,T05 Print and send confirmation of receipt - complete,Value12,2011/03/21 09:35:59.306,Value1,Value1,Value4,Value14,Value5
case-6374,T06 Determine necessity of stop advice - complete,Value14,2011/05/19 08:04:16.027,Value1,Value1,Value4,Value14,Value1
case-6374,T08 Draft and send request for advice - complete,Value14,2011/05/19 11:57:53.015,Value1,Value1,Value4,Value14,Value1
case-6374,T09-1 Process or receive external advice from party 1 - complete,Value14,2011/05/19 11:58:49.377,Value1,Value1,Value4,Value14,Value1
case-6374,T06 Determine necessity of stop advice - complete,Value14,2011/05/19 12:01:53.824,Value1,Value1,Value4,Value14,Value1
case-6374,T10 Determine necessity to stop indication - complete,Value14,2011/05/19 12:02:39.725,Value1,Value1,Value4,Value14,Value1
case-6515,Confirmation of receipt - complete,Value24,2011/03/18 09:40:49.471,Value1,Value1,Value4,Value2,Value1
case-6515,T02 Check confirmation of receipt - complete,Value24,2011/03/18 09:41:01.981,Value1,Value1,Value4,Value2,Value2
case-6515,T04 Determine confirmation of receipt - complete,Value24,2011/03/18 09:41:10.991,Value1,Value1,Value4,Value2,Value4
case-6515,T05 Print and send confirmation of receipt - complete,Value24,2011/03/18 09:41:21.216,Value1,Value1,Value4,Value2,Value5
case-6515,T06 Determine necessity of stop advice - complete,Value24,2011/03/18 09:41:34.507,Value1,Value1,Value4,Value2,Value1
case-6515,T10 Determine necessity to stop indication - complete,Value24,2011/03/18 09:41:51.715,Value1,Value1,Value4,Value2,Value1
case-5512,Confirmation of receipt - complete,Value10,2011/02/01 09:33:52.903,Value1,Value1,Value4,Value8,Value3
case-5512,T02 Check confirmation of receipt - complete,Value10,2011/02/01 09:35:13.754,Value1,Value1,Value4,Value8,Value2
case-5512,T06 Determine necessity of stop advice - complete,Value10,2011/02/01 09:35:29.345,Value1,Value1,Value4,Value8,Value1
case-5512,T10 Determine necessity to stop indication - complete,Value10,2011/02/01 09:35:51.153,Value1,Value1,Value4,Value8,Value1
case-5512,T04 Determine confirmation of receipt - complete,Value2,2011/02/01 15:12:57.030,Value1,Value1,Value4,Value8,Value4
case-5512,T05 Print and send confirmation of receipt - complete,Value12,2011/02/02 14:37:24.440,Value1,Value1,Value4,Value8,Value5
case-7269,Confirmation of receipt - complete,Value29,2011/05/02 15:59:17.860,Value1,Value1,Value4,Value3,Value1
case-7269,T02 Check confirmation of receipt - complete,Value29,2011/05/02 15:59:57.843,Value1,Value1,Value4,Value3,Value2
case-7269,T04 Determine confirmation of receipt - complete,Value29,2011/05/02 16:00:20.137,Value1,Value1,Value4,Value3,Value4
case-7269,T05 Print and send confirmation of receipt - complete,Value29,2011/05/02 16:00:33.777,Value1,Value1,Value4,Value3,Value5
case-7269,T06 Determine necessity of stop advice - complete,Value29,2011/05/02 16:00:45.588,Value1,Value1,Value4,Value3,Value1
case-7269,T10 Determine necessity to stop indication - complete,Value15,2011/05/18 13:57:10.042,Value1,Value1,Value4,Value3,Value1
case-4538,Confirmation of receipt - complete,Value15,2010/12/14 11:31:05.784,Value1,Value1,Value4,Value11,Value3
case-4538,T02 Check confirmation of receipt - complete,Value15,2010/12/14 11:31:29.201,Value1,Value1,Value4,Value11,Value2
case-4538,T06 Determine necessity of stop advice - complete,Value15,2010/12/14 11:32:05.930,Value1,Value1,Value4,Value11,Value1
case-4538,T10 Determine necessity to stop indication - complete,Value15,2010/12/14 11:32:48.547,Value1,Value1,Value4,Value11,Value1
case-4538,T04 Determine confirmation of receipt - complete,Value31,2010/12/15 11:15:20.129,Value1,Value1,Value4,Value11,Value3
case-4538,T05 Print and send confirmation of receipt - complete,Value12,2010/12/15 14:14:59.683,Value1,Value1,Value4,Value11,Value5
case-4687,Confirmation of receipt - complete,Value30,2010/12/15 09:51:38.429,Value1,Value1,Value4,Value3,Value3
case-4687,T06 Determine necessity of stop advice - complete,Value30,2010/12/15 15:18:20.714,Value1,Value1,Value4,Value3,Value1
case-4687,T10 Determine necessity to stop indication - complete,Value30,2010/12/15 15:26:25.687,Value1,Value1,Value4,Value3,Value1
case-4687,T02 Check confirmation of receipt - complete,Value31,2010/12/16 09:04:18.683,Value1,Value1,Value4,Value3,Value3
case-4687,T04 Determine confirmation of receipt - complete,Value2,2010/12/16 10:06:11.632,Value1,Value1,Value4,Value3,Value4
case-4687,T05 Print and send confirmation of receipt - complete,Value12,2010/12/17 10:18:49.301,Value1,Value1,Value4,Value3,Value5
case-4780,Confirmation of receipt - complete,Value2,2010/12/17 10:20:07.645,Value3,Value1,Value4,Value24,Value1
case-4780,T02 Check confirmation of receipt - complete,Value2,2010/12/17 10:25:01.055,Value3,Value1,Value4,Value24,Value2
case-4780,T04 Determine confirmation of receipt - complete,Value2,2010/12/17 10:30:47.275,Value3,Value1,Value4,Value24,Value4
case-4780,T06 Determine necessity of stop advice - complete,Value29,2010/12/24 14:07:03.617,Value3,Value1,Value4,Value24,Value3
case-4780,T10 Determine necessity to stop indication - complete,Value29,2010/12/24 14:13:09.438,Value3,Value1,Value4,Value24,Value1
case-4780,T05 Print and send confirmation of receipt - complete,Value29,2011/01/06 10:49:38.437,Value3,Value1,Value4,Value24,Value5
case-5297,Confirmation of receipt - complete,Value24,2011/01/17 13:52:35.916,Value1,Value1,Value4,Value2,Value1
case-5297,T02 Check confirmation of receipt - complete,Value24,2011/01/17 13:52:51.477,Value1,Value1,Value4,Value2,Value2
case-5297,T06 Determine necessity of stop advice - complete,Value24,2011/01/17 13:53:08.838,Value1,Value1,Value4,Value2,Value1
case-5297,T10 Determine necessity to stop indication - complete,Value24,2011/01/17 13:53:38.250,Value1,Value1,Value4,Value2,Value1
case-5297,T04 Determine confirmation of receipt - complete,Value2,2011/01/19 15:05:34.699,Value1,Value1,Value4,Value2,Value4
case-5297,T05 Print and send confirmation of receipt - complete,Value12,2011/01/24 11:48:28.585,Value1,Value1,Value4,Value2,Value5
case-4395,Confirmation of receipt - complete,Value30,2010/12/13 12:39:01.149,Value1,Value1,Value4,Value11,Value3
case-4395,T06 Determine necessity of stop advice - complete,Value30,2010/12/13 12:39:41.069,Value1,Value1,Value4,Value11,Value1
case-4395,T02 Check confirmation of receipt - complete,Value30,2010/12/13 12:51:14.991,Value1,Value1,Value4,Value11,Value3
case-4395,T04 Determine confirmation of receipt - complete,Value30,2010/12/13 12:51:57.779,Value1,Value1,Value4,Value11,Value3
case-4395,T05 Print and send confirmation of receipt - complete,Value30,2010/12/13 12:52:39.872,Value1,Value1,Value4,Value11,Value3
case-4395,T10 Determine necessity to stop indication - complete,Value30,2010/12/13 12:53:15.462,Value1,Value1,Value4,Value11,Value1
case-8744,Confirmation of receipt - complete,Value21,2011/07/22 09:33:26.440,Value1,Value1,Value2,Value7,Value1
case-8744,T02 Check confirmation of receipt - complete,Value8,2011/08/01 20:50:37.967,Value1,Value1,Value2,Value7,Value3
case-8744,T04 Determine confirmation of receipt - complete,Value8,2011/08/01 20:51:16.837,Value1,Value1,Value2,Value7,Value3
case-8744,T05 Print and send confirmation of receipt - complete,Value8,2011/08/01 20:51:59.169,Value1,Value1,Value2,Value7,Value3
case-8744,T06 Determine necessity of stop advice - complete,Value8,2011/08/01 20:52:31.652,Value1,Value1,Value2,Value7,Value3
case-8744,T10 Determine necessity to stop indication - complete,Value8,2011/08/01 20:52:51.809,Value1,Value1,Value2,Value7,Value1
case-8131,Confirmation of receipt - complete,Value20,2011/07/08 10:00:07.989,Value1,Value1,Value3,Value3,Value1
case-8131,T02 Check confirmation of receipt - complete,Value20,2011/07/08 10:00:33.447,Value1,Value1,Value3,Value3,Value2
case-8131,T04 Determine confirmation of receipt - complete,Value20,2011/07/08 10:01:27.763,Value1,Value1,Value3,Value3,Value4
case-8131,T05 Print and send confirmation of receipt - complete,Value20,2011/07/08 10:01:52.152,Value1,Value1,Value3,Value3,Value5
case-8131,T06 Determine necessity of stop advice - complete,Value20,2011/07/08 10:02:15.183,Value1,Value1,Value3,Value3,Value1
case-8131,T10 Determine necessity to stop indication - complete,Value20,2011/07/08 10:02:58.985,Value1,Value1,Value3,Value3,Value1
case-8858,Confirmation of receipt - complete,Value19,2011/08/16 14:13:19.944,Value1,Value1,Value2,Value18,Value3
case-8858,T02 Check confirmation of receipt - complete,Value19,2011/08/16 14:26:06.687,Value1,Value1,Value2,Value18,Value2
case-8858,T06 Determine necessity of stop advice - complete,Value19,2011/08/16 14:28:19.502,Value1,Value1,Value2,Value18,Value1
case-8858,T10 Determine necessity to stop indication - complete,Value19,2011/08/16 14:28:47.911,Value1,Value1,Value2,Value18,Value1
case-8858,T04 Determine confirmation of receipt - complete,Value19,2011/08/16 14:30:58.954,Value1,Value1,Value2,Value18,Value4
case-8858,T05 Print and send confirmation of receipt - complete,Value19,2011/08/16 14:31:53.449,Value1,Value1,Value2,Value18,Value5
case-5895,Confirmation of receipt - complete,Value24,2011/03/01 11:40:39.151,Value1,Value1,Value4,Value2,Value3
case-5895,T02 Check confirmation of receipt - complete,Value24,2011/03/01 11:41:06.681,Value1,Value1,Value4,Value2,Value2
case-5895,T04 Determine confirmation of receipt - complete,Value24,2011/03/01 11:41:16.464,Value1,Value1,Value4,Value2,Value4
case-5895,T05 Print and send confirmation of receipt - complete,Value12,2011/03/01 15:11:11.656,Value1,Value1,Value4,Value2,Value5
case-5895,T06 Determine necessity of stop advice - complete,Value24,2011/03/02 16:06:16.190,Value1,Value1,Value4,Value2,Value1
case-5895,T10 Determine necessity to stop indication - complete,Value24,2011/03/02 16:06:32.002,Value1,Value1,Value4,Value2,Value1
case-5010,Confirmation of receipt - complete,Value10,2010/12/30 14:39:11.950,Value1,Value1,Value4,Value8,Value3
case-5010,T02 Check confirmation of receipt - complete,Value10,2010/12/30 14:39:51.140,Value1,Value1,Value4,Value8,Value3
case-5010,T04 Determine confirmation of receipt - complete,Value2,2010/12/31 09:16:52.406,Value1,Value1,Value4,Value8,Value4
case-5010,T05 Print and send confirmation of receipt - complete,Value12,2010/12/31 11:32:16.370,Value1,Value1,Value4,Value8,Value5
case-5010,T06 Determine necessity of stop advice - complete,Value10,2011/01/13 16:07:36.422,Value1,Value1,Value4,Value8,Value1
case-5010,T10 Determine necessity to stop indication - complete,Value10,2011/01/13 16:13:14.209,Value1,Value1,Value4,Value8,Value1
case-4976,Confirmation of receipt - complete,Value30,2010/12/28 08:58:59.254,Value3,Value1,Value4,Value3,Value3
case-4976,T06 Determine necessity of stop advice - complete,Value30,2010/12/28 09:01:15.042,Value3,Value1,Value4,Value3,Value1
case-4976,T10 Determine necessity to stop indication - complete,Value30,2010/12/28 09:01:33.415,Value3,Value1,Value4,Value3,Value1
case-4976,T02 Check confirmation of receipt - complete,Value2,2010/12/28 12:25:05.826,Value3,Value1,Value4,Value3,Value2
case-4976,T04 Determine confirmation of receipt - complete,Value2,2010/12/28 12:25:19.053,Value3,Value1,Value4,Value3,Value4
case-4976,T05 Print and send confirmation of receipt - complete,Value30,2010/12/29 11:02:58.354,Value3,Value1,Value4,Value3,Value3
case-5559,Confirmation of receipt - complete,Value6,2011/02/16 14:10:34.432,Value1,Value1,Value4,Value4,Value3
case-5559,T06 Determine necessity of stop advice - complete,Value6,2011/02/16 14:10:56.225,Value1,Value1,Value4,Value4,Value1
case-5559,T10 Determine necessity to stop indication - complete,Value6,2011/02/16 14:12:28.219,Value1,Value1,Value4,Value4,Value1
case-5559,T02 Check confirmation of receipt - complete,Value6,2011/02/22 14:53:56.427,Value1,Value1,Value4,Value4,Value3
case-5559,T04 Determine confirmation of receipt - complete,Value2,2011/02/28 11:51:04.126,Value1,Value1,Value4,Value4,Value4
case-5559,T05 Print and send confirmation of receipt - complete,Value12,2011/03/01 09:58:22.103,Value1,Value1,Value4,Value4,Value5
case-6544,Confirmation of receipt - complete,Value15,2011/03/24 13:30:23.768,Value3,Value1,Value4,Value3,Value3
case-6544,T02 Check confirmation of receipt - complete,Value15,2011/03/24 13:30:47.152,Value3,Value1,Value4,Value3,Value2
case-6544,T04 Determine confirmation of receipt - complete,Value15,2011/03/24 13:33:53.495,Value3,Value1,Value4,Value3,Value4
case-6544,T05 Print and send confirmation of receipt - complete,Value15,2011/03/24 13:34:04.563,Value3,Value1,Value4,Value3,Value5
case-6544,T06 Determine necessity of stop advice - complete,Value15,2011/04/14 11:22:45.588,Value3,Value1,Value4,Value3,Value1
case-6544,T10 Determine necessity to stop indication - complete,Value15,2011/04/14 11:23:15.448,Value3,Value1,Value4,Value3,Value1
case-8650,Confirmation of receipt - complete,Value4,2011/07/21 13:58:55.760,Value1,Value1,Value3,Value11,Value1
case-9626,Confirmation of receipt - complete,Value18,2011/09/26 13:23:50.214,Value1,Value1,Value2,Value17,Value3
case-9626,T02 Check confirmation of receipt - complete,Value18,2011/09/26 13:25:36.704,Value1,Value1,Value2,Value17,Value3
case-9626,T04 Determine confirmation of receipt - complete,Value18,2011/09/26 13:26:12.802,Value1,Value1,Value2,Value17,Value3
case-9626,T05 Print and send confirmation of receipt - complete,Value18,2011/09/26 13:26:53.086,Value1,Value1,Value2,Value17,Value3
case-9626,T06 Determine necessity of stop advice - complete,Value18,2011/09/26 13:27:16.922,Value1,Value1,Value2,Value17,Value1
case-9626,T10 Determine necessity to stop indication - complete,Value18,2011/09/26 13:27:41.106,Value1,Value1,Value2,Value17,Value1
case-8982,Confirmation of receipt - complete,Value8,2011/08/12 11:47:42.594,Value1,Value1,Value2,Value7,Value3
case-8982,T02 Check confirmation of receipt - complete,Value8,2011/08/12 11:49:37.019,Value1,Value1,Value2,Value7,Value3
case-8982,T04 Determine confirmation of receipt - complete,Value8,2011/08/12 11:50:06.654,Value1,Value1,Value2,Value7,Value3
case-8982,T05 Print and send confirmation of receipt - complete,Value8,2011/08/12 11:52:49.567,Value1,Value1,Value2,Value7,Value3
case-8982,T06 Determine necessity of stop advice - complete,Value8,2011/08/12 11:53:06.407,Value1,Value1,Value2,Value7,Value1
case-8982,T10 Determine necessity to stop indication - complete,Value8,2011/08/12 11:54:03.012,Value1,Value1,Value2,Value7,Value1
case-9931,Confirmation of receipt - complete,Value20,2011/10/07 10:22:11.258,Value1,Value1,Value3,Value3,Value3
